date	sentiment	detailSentiment	subjectivity	detailSubjectivity	numWords	numSentences	numNouns
2017-01-05	neutral	neutral	objective	veryobjective	28	5	5
2017-01-05	neutral	neutral	objective	veryobjective	17	4	4
2017-01-05	neutral	neutral	objective	veryobjective	17	5	5
2017-01-05	neutral	neutral	objective	veryobjective	20	6	6
2017-01-05	positive	positive	neutral	neutral	19	8	8
2017-01-05	positive	positive	neutral	neutral	19	8	8
2017-01-05	positive	positive	subjective	subjective	19	7	7
2017-01-05	neutral	neutral	objective	veryobjective	11	4	4
2017-01-05	neutral	neutral	objective	veryobjective	25	4	4
2017-01-05	neutral	neutral	objective	veryobjective	13	4	4
2017-01-05	neutral	neutral	objective	objective	16	6	6
2017-01-05	neutral	neutral	objective	objective	15	5	5
2017-01-05	neutral	neutral	objective	veryobjective	23	3	3
2017-01-05	neutral	neutral	objective	veryobjective	9	3	3
2017-01-05	neutral	neutral	objective	veryobjective	23	3	3
2017-01-05	neutral	neutral	objective	veryobjective	15	3	3
2017-01-04	positive	positive	subjective	subjective	15	4	4
2017-01-04	neutral	neutral	objective	veryobjective	15	4	4
2017-01-04	neutral	neutral	objective	veryobjective	15	4	4
2017-01-04	neutral	neutral	objective	veryobjective	18	4	4
2017-01-04	negative	negative	objective	objective	21	2	2
2017-01-04	positive	verypositive	subjective	subjective	22	2	2
2017-01-04	positive	positive	objective	objective	11	3	3
2017-01-04	neutral	neutral	objective	veryobjective	16	4	4
2017-01-04	neutral	neutral	objective	veryobjective	16	5	5
2017-01-04	positive	verypositive	subjective	subjective	17	4	4
2017-01-04	neutral	neutral	objective	veryobjective	25	5	5
2017-01-04	neutral	neutral	objective	veryobjective	17	4	4
2017-01-04	neutral	neutral	objective	veryobjective	23	3	3
2017-01-04	neutral	neutral	objective	veryobjective	21	6	6
2017-01-04	neutral	neutral	neutral	neutral	15	3	3
2017-01-04	positive	positive	neutral	neutral	18	5	5
2017-01-04	neutral	neutral	objective	veryobjective	23	7	7
2017-01-04	neutral	neutral	neutral	neutral	9	0	0
2017-01-04	neutral	neutral	neutral	neutral	16	4	4
2017-01-04	neutral	neutral	objective	objective	14	3	3
2017-01-04	positive	positive	objective	objective	11	2	2
2017-01-04	positive	positive	neutral	neutral	10	2	2
2017-01-04	neutral	neutral	objective	veryobjective	13	3	3
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	neutral	neutral	objective	veryobjective	13	3	3
2017-01-04	neutral	neutral	objective	veryobjective	13	3	3
2017-01-04	neutral	neutral	objective	veryobjective	13	3	3
2017-01-04	positive	positive	objective	objective	24	8	8
2017-01-04	neutral	neutral	objective	veryobjective	19	3	3
2017-01-04	neutral	neutral	objective	objective	40	10	10
2017-01-04	neutral	neutral	objective	veryobjective	11	5	5
2017-01-04	positive	positive	neutral	neutral	20	7	7
2017-01-04	positive	positive	neutral	neutral	17	3	3
2017-01-04	neutral	neutral	objective	objective	22	4	4
2017-01-04	neutral	neutral	objective	objective	20	5	5
2017-01-04	positive	positive	objective	objective	23	6	6
2017-01-04	neutral	neutral	objective	veryobjective	19	5	5
2017-01-04	positive	positive	objective	objective	23	9	9
2017-01-04	neutral	neutral	objective	veryobjective	19	1	1
2017-01-04	neutral	neutral	objective	veryobjective	19	5	5
2017-01-04	neutral	neutral	objective	veryobjective	11	4	4
2017-01-04	positive	positive	objective	objective	13	3	3
2017-01-04	neutral	neutral	objective	veryobjective	11	1	1
2017-01-04	neutral	neutral	objective	veryobjective	10	3	3
2017-01-04	neutral	neutral	objective	veryobjective	12	3	3
2017-01-04	neutral	neutral	objective	veryobjective	24	8	8
2017-01-04	neutral	neutral	objective	veryobjective	21	5	5
2017-01-04	neutral	neutral	objective	veryobjective	17	4	4
2017-01-04	neutral	neutral	neutral	neutral	27	7	7
2017-01-04	neutral	neutral	objective	veryobjective	24	4	4
2017-01-04	neutral	neutral	objective	veryobjective	20	1	1
2017-01-04	neutral	neutral	objective	veryobjective	13	3	3
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	neutral	neutral	objective	veryobjective	33	5	5
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	neutral	neutral	objective	veryobjective	23	3	3
2017-01-04	neutral	neutral	objective	veryobjective	17	3	3
2017-01-04	neutral	neutral	objective	veryobjective	16	3	3
2017-01-04	neutral	neutral	neutral	neutral	33	5	5
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	positive	positive	subjective	subjective	25	4	4
2017-01-04	neutral	neutral	objective	veryobjective	15	4	4
2017-01-04	positive	positive	neutral	neutral	24	6	6
2017-01-04	neutral	neutral	objective	veryobjective	19	5	5
2017-01-04	neutral	neutral	objective	objective	16	2	2
2017-01-04	neutral	neutral	objective	veryobjective	19	5	5
2017-01-04	neutral	neutral	objective	veryobjective	24	6	6
2017-01-04	neutral	neutral	neutral	neutral	34	7	7
2017-01-04	positive	positive	subjective	subjective	19	4	4
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	positive	positive	subjective	subjective	21	2	2
2017-01-04	neutral	neutral	objective	veryobjective	14	3	3
2017-01-04	neutral	neutral	objective	veryobjective	10	2	2
2017-01-04	neutral	neutral	objective	veryobjective	14	5	5
2017-01-04	neutral	neutral	objective	veryobjective	10	2	2
2017-01-04	neutral	neutral	objective	veryobjective	10	2	2
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	subjective	subjective	21	7	7
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	15	5	5
2017-01-04	neutral	neutral	objective	veryobjective	15	4	4
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	34	10	10
2017-01-04	neutral	neutral	objective	veryobjective	13	4	4
2017-01-04	positive	positive	neutral	neutral	19	6	6
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	neutral	neutral	neutral	neutral	25	6	6
2017-01-04	neutral	neutral	objective	veryobjective	18	2	2
2017-01-04	neutral	neutral	objective	veryobjective	24	5	5
2017-01-04	neutral	neutral	objective	veryobjective	19	4	4
2017-01-04	neutral	neutral	objective	veryobjective	19	5	5
2017-01-04	neutral	neutral	objective	veryobjective	19	5	5
2017-01-04	neutral	neutral	objective	veryobjective	13	4	4
2017-01-04	positive	verypositive	subjective	verysubjective	17	6	6
2017-01-04	neutral	neutral	objective	veryobjective	23	5	5
2017-01-04	positive	positive	neutral	neutral	49	9	9
2017-01-04	neutral	neutral	objective	veryobjective	22	5	5
2017-01-04	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	objective	veryobjective	7	1	1
2017-01-03	neutral	neutral	objective	veryobjective	13	3	3
2017-01-03	neutral	neutral	objective	veryobjective	13	4	4
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	objective	veryobjective	15	3	3
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	neutral	neutral	13	4	4
2017-01-03	neutral	neutral	objective	veryobjective	14	4	4
2017-01-03	neutral	neutral	objective	veryobjective	17	7	7
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	objective	veryobjective	10	3	3
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	objective	veryobjective	7	2	2
2017-01-03	positive	verypositive	subjective	subjective	19	3	3
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	objective	veryobjective	19	4	4
2017-01-03	neutral	neutral	objective	veryobjective	15	4	4
2017-01-03	neutral	neutral	objective	veryobjective	15	4	4
2017-01-03	neutral	neutral	objective	veryobjective	16	4	4
2017-01-03	positive	positive	neutral	neutral	37	6	6
2017-01-03	neutral	neutral	objective	veryobjective	28	7	7
2017-01-03	neutral	neutral	objective	veryobjective	31	3	3
2017-01-03	neutral	neutral	subjective	subjective	4	1	1
2017-01-03	neutral	neutral	neutral	neutral	24	5	5
2017-01-03	positive	positive	objective	veryobjective	13	0	0
2017-01-03	negative	negative	neutral	neutral	2	0	0
2017-01-03	neutral	neutral	objective	veryobjective	15	3	3
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	neutral	neutral	objective	veryobjective	10	1	1
2017-01-03	neutral	neutral	neutral	neutral	26	10	10
2017-01-03	positive	positive	objective	objective	39	10	10
2017-01-03	neutral	neutral	objective	veryobjective	31	10	10
2017-01-03	neutral	neutral	objective	objective	27	7	7
2017-01-03	neutral	neutral	objective	veryobjective	19	5	5
2017-01-03	positive	verypositive	subjective	subjective	14	3	3
2017-01-03	neutral	neutral	objective	veryobjective	19	4	4
2017-01-03	neutral	neutral	objective	veryobjective	11	5	5
2017-01-03	negative	negative	subjective	verysubjective	23	5	5
2017-01-03	neutral	neutral	objective	veryobjective	19	4	4
2017-01-03	neutral	neutral	objective	veryobjective	8	1	1
2017-01-03	positive	positive	neutral	neutral	19	4	4
2017-01-03	neutral	neutral	objective	veryobjective	17	3	3
2017-01-03	neutral	neutral	objective	veryobjective	14	1	1
2017-01-03	neutral	neutral	objective	veryobjective	19	4	4
2017-01-03	neutral	neutral	objective	veryobjective	17	6	6
2017-01-03	neutral	neutral	objective	veryobjective	17	6	6
2017-01-03	neutral	neutral	objective	veryobjective	17	6	6
2017-01-03	neutral	neutral	objective	veryobjective	15	4	4
2017-01-03	neutral	neutral	objective	objective	12	4	4
2017-01-03	neutral	neutral	subjective	subjective	21	4	4
2017-01-03	neutral	neutral	neutral	neutral	30	5	5
2017-01-03	neutral	neutral	objective	veryobjective	34	6	6
2017-01-03	neutral	neutral	objective	veryobjective	16	4	4
2017-01-03	neutral	neutral	objective	veryobjective	19	8	8
2017-01-03	neutral	neutral	objective	veryobjective	16	4	4
2017-01-03	positive	positive	neutral	neutral	11	2	2
2017-01-03	neutral	neutral	objective	veryobjective	12	2	2
2017-01-03	positive	positive	subjective	verysubjective	19	4	4
2017-01-03	neutral	neutral	objective	veryobjective	14	6	6
2017-01-03	neutral	neutral	neutral	neutral	6	2	2
2017-01-03	neutral	neutral	objective	veryobjective	16	3	3
2017-01-03	positive	positive	subjective	verysubjective	20	5	5
2017-01-03	neutral	neutral	objective	veryobjective	26	4	4
2017-01-03	neutral	neutral	objective	veryobjective	19	6	6
2017-01-03	positive	positive	neutral	neutral	22	4	4
2017-01-03	neutral	neutral	objective	veryobjective	23	6	6
2017-01-03	neutral	neutral	objective	veryobjective	15	5	5
2017-01-03	neutral	neutral	subjective	subjective	13	3	3
2017-01-03	neutral	neutral	objective	veryobjective	14	4	4
2017-01-03	neutral	neutral	objective	veryobjective	12	5	5
2017-01-03	neutral	neutral	objective	objective	28	7	7
2017-01-03	neutral	neutral	objective	veryobjective	19	4	4
2017-01-03	neutral	neutral	objective	veryobjective	24	6	6
2017-01-02	neutral	neutral	objective	veryobjective	15	3	3
2017-01-02	neutral	neutral	objective	veryobjective	15	4	4
2017-01-02	neutral	neutral	objective	veryobjective	15	5	5
2017-01-02	neutral	neutral	objective	veryobjective	17	5	5
2017-01-02	neutral	neutral	objective	veryobjective	11	3	3
2017-01-02	neutral	neutral	objective	veryobjective	11	3	3
2017-01-02	neutral	neutral	objective	veryobjective	33	11	11
2017-01-02	neutral	neutral	objective	veryobjective	15	4	4
2017-01-02	neutral	neutral	objective	veryobjective	16	4	4
2017-01-02	positive	positive	neutral	neutral	24	3	3
2017-01-02	positive	positive	neutral	neutral	23	6	6
2017-01-02	neutral	neutral	objective	veryobjective	15	3	3
2017-01-02	negative	negative	objective	objective	18	4	4
2017-01-02	neutral	neutral	objective	veryobjective	20	4	4
2017-01-02	neutral	neutral	neutral	neutral	18	3	3
2017-01-02	positive	positive	neutral	neutral	17	4	4
2017-01-02	neutral	neutral	objective	veryobjective	30	7	7
2017-01-02	neutral	neutral	objective	veryobjective	18	6	6
2017-01-02	neutral	neutral	objective	veryobjective	17	3	3
2017-01-02	neutral	neutral	objective	objective	17	1	1
2017-01-02	neutral	neutral	objective	veryobjective	16	2	2
2017-01-02	neutral	neutral	objective	veryobjective	17	3	3
2017-01-02	positive	positive	neutral	neutral	27	7	7
2017-01-02	neutral	neutral	objective	veryobjective	17	3	3
2017-01-02	neutral	neutral	objective	veryobjective	17	3	3
2017-01-02	neutral	neutral	objective	veryobjective	9	4	4
2017-01-02	neutral	neutral	objective	veryobjective	18	5	5
2017-01-02	neutral	neutral	objective	veryobjective	18	5	5
2017-01-02	neutral	neutral	objective	veryobjective	16	5	5
2017-01-02	neutral	neutral	objective	veryobjective	16	5	5
2017-01-02	neutral	neutral	objective	veryobjective	6	3	3
2017-01-02	neutral	neutral	neutral	neutral	15	2	2
2017-01-02	neutral	neutral	objective	veryobjective	21	5	5
2017-01-02	neutral	neutral	objective	veryobjective	15	5	5
2017-01-02	neutral	neutral	objective	veryobjective	22	5	5
2017-01-02	neutral	neutral	objective	veryobjective	25	4	4
2017-01-02	neutral	neutral	objective	veryobjective	11	4	4
2017-01-02	neutral	neutral	objective	veryobjective	3	1	1
2017-01-02	neutral	neutral	objective	veryobjective	20	5	5
2017-01-02	neutral	neutral	objective	veryobjective	16	3	3
2017-01-02	neutral	neutral	objective	veryobjective	13	5	5
2017-01-02	neutral	neutral	objective	veryobjective	15	4	4
2017-01-02	neutral	neutral	objective	veryobjective	13	3	3
2017-01-02	neutral	neutral	objective	veryobjective	13	3	3
2017-01-02	neutral	neutral	objective	veryobjective	19	5	5
2017-01-02	neutral	neutral	objective	veryobjective	15	5	5
2017-01-01	neutral	neutral	objective	veryobjective	9	3	3
2017-01-01	neutral	neutral	objective	veryobjective	15	4	4
2017-01-01	neutral	neutral	objective	objective	14	4	4
2017-01-01	neutral	neutral	objective	veryobjective	13	3	3
2017-01-01	neutral	neutral	objective	veryobjective	7	3	3
2017-01-01	neutral	neutral	objective	veryobjective	21	5	5
2017-01-01	positive	positive	neutral	neutral	3	1	1
2017-01-01	neutral	neutral	objective	veryobjective	15	4	4
2017-01-01	neutral	neutral	objective	veryobjective	19	5	5
2017-01-01	neutral	neutral	neutral	neutral	20	4	4
2017-01-01	neutral	neutral	objective	veryobjective	16	3	3
2017-01-01	neutral	neutral	neutral	neutral	24	4	4
2017-01-01	neutral	neutral	objective	veryobjective	21	7	7
2017-01-01	neutral	neutral	objective	veryobjective	2	1	1
2017-01-01	neutral	neutral	objective	veryobjective	17	3	3
2017-01-01	neutral	neutral	objective	veryobjective	21	4	4
2017-01-01	neutral	neutral	objective	veryobjective	16	3	3
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	veryobjective	34	10	10
2017-01-01	neutral	neutral	objective	objective	30	7	7
2017-01-01	neutral	neutral	objective	objective	30	7	7
2017-01-01	neutral	neutral	objective	veryobjective	17	6	6
2017-01-01	positive	positive	objective	objective	11	3	3
2017-01-01	neutral	neutral	objective	veryobjective	15	5	5
2017-01-01	neutral	neutral	objective	veryobjective	15	5	5
2016-12-31	neutral	neutral	objective	veryobjective	15	5	5
2016-12-31	neutral	neutral	objective	veryobjective	15	4	4
2016-12-31	neutral	neutral	objective	veryobjective	4	1	1
2016-12-31	positive	positive	subjective	subjective	6	2	2
2016-12-31	positive	positive	subjective	subjective	11	2	2
2016-12-31	positive	positive	objective	objective	16	3	3
2016-12-31	neutral	neutral	neutral	neutral	22	5	5
2016-12-31	neutral	neutral	objective	veryobjective	5	2	2
2016-12-31	neutral	neutral	objective	veryobjective	16	3	3
2016-12-31	neutral	neutral	subjective	subjective	24	4	4
